1	After receiving a heart transplant from a murdered man, a cop is followed around by the victim’s ghost, who won’t rest until his death has been avenged.
0	A love letter to pork belly — a perennial favorite among Koreans of every generation — unfolds with an exploration of its history and cooking methods.
0	This riveting series follows three star high school quarterbacks as they play their final season before moving on to Division I college football.
1	A washed-up, former soccer star attempts to rebuild his relationship with his son and ex-wife by coaching his son's soccer team.
1	When the brakes slam on his wedding, Roy accepts a challenge from a new foe to race for his runaway bride at the iconic Nürburgring track in Germany.
1	The geriatric antics of Irving Zisman continue in this next installment of the Jackass franchise, which features unused footage from the first film.
1	A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems.
0	Decades after the tournament that changed their lives, the rivalry between Johnny and Daniel reignites in this sequel to the "Karate Kid" films.
0	Dreams come true for real families looking for the perfect home tailored to their own unique style, thanks to Shea and Syd McGee of Studio McGee.
1	This stand-up comedy classic features Eddie Murphy live in a provocative series of impressions, observations and remembrances of his childhood.
1	With a championship on the line, Chayse and her gymnastics team look to a local break-dancer for all the right moves to rise above their competition.
1	After running away from her abusive mother, a streetwise teen seeks refuge with her father, but he rejects her when he learns that she's pregnant.
1	Working at a neighborhood fast-food joint, two teens try to save the restaurant when a giant burger franchise fires up the competition.
1	Chris Rock hops around the world going from beauty salons to science labs to comb through the mystery of Black hair.
0	Headspace takes a friendly, animated look at the benefits of meditation while offering techniques and guided meditations to jump-start your practice.
1	A young man gives up everything – including his trust fund and ties to a seemingly stable family – to lead a solitary life in the wild.
0	This drama follows Mexican-American singer Jenni Rivera's unlikely rise from suicidal pregnant teen and abused wife to banda superstar.
1	After a heist gone wrong, a career criminal gradually uncovers the hidden motive behind his father's murder – and it has nothing to do with money.
1	The father of a high school pariah offers to pay another student's way through college if she makes friends with his outcast daughter.
0	After 20 years, Ana María returns to Mexico and vies for control of her family's tequila empire as it threatens to crumble under corruption and secrets.
1	In a small fishing town, three teenage girls from blue-collar families navigate life and love while working in a pizza parlor.
0	Wanting to bring home the ultimate prize, a group of competitors gather for a championship — and discover both friends and enemies as they play!
0	The Cat in the Hat is back – and this time, he's teaching Sally and her brother, Nick, some awfully nifty things to think about!
1	Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity.
0	Single mom Michelle Hathaway and her daughters find that they share their New Orleans home with the ghosts of single dad Ray Preston and his two sons.
1	They've built a movement out of minimalism. Longtime friends Joshua Fields Millburn and Ryan Nicodemus share how our lives can be better with less.
1	Liam Neeson stars as a man who regains consciousness after a car accident, only to discover that another man is impersonating him.
1	With the peak of his career long behind him, an actor clings to his past glory — until a sudden wake-up call forces him to face who he's become.
1	In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life.
1	Tormented by bullies, an aspiring drag star working at an Alaskan cannery becomes a skilled fighter and is tapped for competition by a boxing coach.
1	From Jerry Seinfeld to Leslie Jones, Kevin Hart to Hannah Gadsby, laugh along with the funniest bits from Netflix's 2020 stand-up comedy specials.
1	With unlimited determination and zero field experience, a small-town detective accepts a lucrative case from a mysterious – and suspicious – stranger.
0	Magic and mischief collide as half-human, half-witch Sabrina navigates between two worlds: mortal teen life and her family's legacy, the Church of Night.
1	Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.
1	Wary of the effects of his good looks on others, a shut-in agrees to attend high school for the first time and meets a girl who's immune to his charm.
0	Decadent pasta from day-old fries? Skillful cooks transform tired leftovers into tantalizing new dishes in this wildly creative culinary competition.
0	Relationships topple and loyalties flip when an icy new cheerleading coach takes over the high school squad ruled by Beth and her devoted BFF, Addy.
0	Haunted by visions after her sister vanished with her classmates 21 years before, Astrid begins an investigation that uncovers the dark, eerie truth.
0	Amidst a heroin crisis, Vincenzo Muccioli cared for the addicted, earning him fierce public devotion — even as charges of violence began to mount.
0	Scottish pensioners Jack and Victor make the most of their golden years, getting themselves into all kinds of scrapes in their Glasgow suburb.
1	After a purification ritual unravels, a conflicted Taoist priest attempts to help a lonely young psychic whose aunt is possessed by a powerful demon.
0	While Megatron takes drastic measures to save the Decepticons, the Autobots fight to save all of Cybertron from both on the planet and aboard the Ark.
0	Love is as tough as it is sweet for a lovestruck teenager, whose relationship with her next-door neighbor transforms as they grow into adulthood.
1	Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.
1	When he becomes lost in the desert, pet chameleon Rango pretends he's a tough guy and ends up sheriff of a corrupt and violent frontier town.
1	As the year we all want to end finally does, take a look back at 2020's mad glory in this comedic retrospective from the creators of "Black Mirror."
0	A by-the-book police captain and a brash young detective must team up to take on the supernatural when strange forces begin to wreak havoc on Dakar.
1	Grieving the death of her grandfather, Neige navigates family conflict and questions her world in this meditation about cultural identity and roots.
0	Historical footage and interviews with soldiers showcase war stories, unique traditions and unifying principles of the Indian Army’s various regiments.
1	Ms. Frizzle's class sees every show on a pop star's New Year's Eve tour, learning about time zones as they attend all her concerts on the same night.
1	After a public spat with a movie star, a disgraced director retaliates by kidnapping the actor’s daughter, filming the search for her in real time.
0	The eight close-knit siblings of the Bridgerton family look for love and happiness in London high society. Inspired by Julia Quinn's bestselling novels.
1	When an aspiring architect falls for her Deaf neighbor, they develop a connection and set out to form their own love language despite their differences.
1	When alien invaders capture Earth’s superheroes, their kids must learn to work together to save their parents — and the planet.
1	After failing to deliver for a demanding bride, a wedding planner makes a bold business move and throws the wedding of the year — for herself.
1	After bankruptcy, Abah and Emak must adapt to a new life with their children in a remote village.
1	In Hong Kong, the lives of two overseas Filipino workers intertwine as they navigate daily duties, career aspirations and romantic possibilities.
1	An alien ordered to colonize Earth abandons his mission when he hears music for the first time and is determined to save his adopted planet.
1	In the aftermath of a global catastrophe, a lone scientist in the Arctic races to contact a crew of astronauts with a warning not to return to Earth.
1	In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma.
1	Tessa fell hard and fast for Hardin, but after a betrayal tears them apart, she must decide whether to move on — or trust him with a second chance.
1	Bawdy comedian and television presenter London Hughes revisits her past in this acclaimed breakout special filled with unfiltered tales and wild stories.
0	Heart stolen by a free-spirited woman after a beachside romance, a passionate architect sets out to reunite with her on the streets of Seoul.
1	Seven priests. Six realms. One destiny. Begin an immersive audiovisual hardstyle trip into the mystical world of Qlimax — and become one with the sound.
0	Love snackable, snap-worthy songs? Sing along with the Rhyme Time Town friends as they use their imaginations and flex their problem-solving skills!
0	Join freewheeling Shaun for barnyard misadventures with his cousin Timmy, giant sheepdog Bitzer, jealous cat Pidsley and fellow sheep Shirley.
1	A trio of mischievous llamas from the county fair start making a mess of the farm, so Shaun and the flock must find a way to boot out the troublemakers.
0	This delightful animated series centers on impish lamb Timmy as he enters nursery school, where he learns about sharing, responsibility and fairness.
1	Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.
1	Two wedded partners-in-crime flee from their massive debt to a deadly crime boss and hatch a jewel heist that could be their ticket to total freedom.
1	A luxury hotel chauffeur's life is turned upside down when he unexpectedly becomes the focus of a renowned painter's final art project.
1	Rhys Nicholson flexes his biting humor as he discusses horse tranquilizers, angry letters from viewers, and more in this stand-up special.
1	With the world's economy in dire straits, corporate protagonist Dagny Taggart searches for a solution amid the rubble of a long-abandoned factory.
0	A prominent prosecuting attorney must defend her innocence — and her life — when she's set up and sent to prison as she investigates a conspiracy.
1	The only downside to a young couple’s new dream home — and fresh start — is the nightmare of the raucous houseguest in back who refuses to leave.
0	Tired of the constant comments on her relationship status, perpetually single Johanne starts a 24-day hunt for a boyfriend to bring home for Christmas.
1	Tensions and temperatures rise at a Chicago music studio in 1927 when fiery, fearless blues singer Ma Rainey joins her band for a recording session.
1	Viola Davis, Denzel Washington, George C. Wolfe and more share the heart, soul and history that brought August Wilson’s timeless play to the screen.
1	When young Mukhsin arrives in a new town, 10-year-old tomboy Orked adopts him as her new best friend, and the two develop a touching friendship that begins to spill over into the inklings of first love.
0	At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.
1	A free-spirited couple leave the city to retire in the country. But when they're swindled by a relative, life in the countryside loses its luster.
1	The stakes are high — on stage and off — when a group of talented young musicians face off for an inter-school talent competition.
1	An accountant and aspiring magician invites his boss to spend Christmas with his family — unaware that he's one of Colombia's most-wanted criminals.
1	A logger defends himself and his family from a group of murderous drug traffickers who have hidden a stash of heroin in his hunting cabin.
1	Sent from the future to look after a lonely girl, Eggy finds himself falling for her. But dating is forbidden and would risk both their fates.
1	In search of aliens, a young woman's road trip becomes an emotional journey when she finds — and falls for — a charming companion with cancer.
0	Little Mila turns playtime into a series of fun and educational adventures with her magical pet Morphle, who transforms into anything she dreams up!
0	Veering off course from his preset path, a track star follows his own pace and heart for the first time after a film translator steps into his life.
1	A college student seizes his chance with a crush when an unexpected encounter turns into a night of bold dares, deep confessions and possible romance.
0	Comedian Andrew Schulz takes on the year's most divisive topics in this fearlessly unfiltered and irreverent four-part special.
1	After a betrayal at work, a finance professional becomes an assistant to a bride shaman in order to salvage her only remaining property — and love life.
0	In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits.
0	Soda Stereo, Café Tacvba, Aterciopelados and others figure in this 50-year history of Latin American rock through dictatorships, disasters and dissent.
1	Gruff and alone, retiree Rene rejects most human contact but begins to soften when he comes to terms with his homosexuality.
0	Prodigal daughter Tumi tries to make things right after completely ruining what should have been her sister's picture-perfect Christmas wedding.
1	An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.
1	The life of a White House butler who worked for eight presidents unfolds against a backdrop of unparalleled change in American history.
0	Logan, aka mutant X-Man Wolverine, is on a quest to reclaim the love of his life – whose crime lord father is planning an arranged marriage for her.
0	A year after their dissolution, the X-Men are re-assembled by Professor Charles Xavier to investigate the kidnapping of young mutants in Japan.
1	Reading her ex-husband's violent novel manuscript destabilizes gallery owner Susan's life, upending her present while digging up their past.
0	In the late 1970s, British police struggle to identify — let alone capture — the serial killer known throughout the world as the Yorkshire Ripper.
1	Stage banter takes on a different — deeper — meaning as the comedian performs online shows to homebound viewers worldwide from his Mumbai residence.
0	At a Black-owned-and-operated hotspot for ink in Harlem, tattoo king Ceaser looks to expand his empire while working with a rambunctious crew.
1	A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.
0	Furry friends take a re-bark-able journey in this series about an extraordinary school for the cutest, cuddliest and most curious puppies.
0	Get inspired as musicians dig deep into the creative process of songwriting and reveal their intimate thoughts in a series based on the hit podcast.
0	The highs and lows of new parenting and adulting create drama and heartbreak as life moves on for the cast of "16 and Pregnant" Season 2.
0	Reality show alumni must compete in grueling physical contests and survive eliminations amid cutthroat alliances and steamy hookups to win big money.
1	While working on the first Oxford English Dictionary, a scholar receives thousands of entries from a doctor with a lengthy vocabulary and dark secrets.
1	With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family’s land before Christmas.
0	Fearless, free-spirited Hilda finds new friends, adventure and magical creatures when she leaves her enchanted forest home and journeys to the city.
0	When an attack brings down the star student at an elite ballet school, her replacement enters a world of lies, betrayal — and cutthroat competition.
1	David Spade, Fortune Feimster and London Hughes welcome guests from "Tiger King," "Emily in Paris," "The Queen's Gambit" and more. Plus: Kevin Hart.
0	Amid crime and corruption, the lives of two couples intertwine as unexpected events soon reveal their dark secrets and tainted pasts.
0	Strong, whip-smart Grizzy rules a Canadian forest, where he has his paws full with a family of frolicsome lemmings.
1	When Santa crash-lands in the junkyard on Christmas Eve, Hank, Trash Truck and their animal friends all have a hand in rescuing the holiday for everyone.
1	After a heartbreaking loss, a grandfather struggling to reclaim his passion for painting finds the inspiration to create again.
1	Six ambitious student actors audition for the prestigious August Wilson Monologue Competition, culminating in a riveting final round on Broadway.
0	A teacher starts her job at a high school but is haunted by a suspicious death that occurred there weeks before... and begins fearing for her own life.
1	A group of down-on-their-luck Broadway stars shake up a small Indiana town as they rally behind a teen who just wants to attend prom with her girlfriend.
1	At an Afghanistan refugee camp, an ex-army doctor seeks to bring children joy through cricket — and soon realizes that the stakes go beyond the sport.
0	An aimless gamer and his two friends find themselves in a parallel Tokyo, where they're forced to compete in a series of sadistic games to survive.
1	A student must navigate issues of sexuality, identity and family amid Sri Lanka's social turmoil of the 1970s and 1980s.
0	Strange occurrences afflict a group of people after they purchase items on a shopping website from the future.
1	An overconfident teen bets he can make a homely transfer student fall in love with him in 30 days — but the wager starts to play games with his heart.
1	When his best friend gets stranded in the rain and becomes the subject of a romantic viral video, a morning show host must confront his true feelings.
1	Three gay siblings are told by their terminally ill father that they must each produce a grandchild in order to inherit their share of his fortune.
1	Surrounded by tensions and secrets, a teenage boy searches for validation and navigates life with a dysfunctional family following an HIV diagnosis.
0	Through dark comedy and eccentric characters, this web series offers a humorous view of the changes and cultural shifts in Saudi Arabia from 2011-2019.
0	Fighting to save his ancestors' mansion from demolition, Youssef unpacks a series of love stories that took place there with a journalist.
1	An idealistic engineer builds his own island off the coast of Italy and declares it a nation, drawing the attention of the world — and the government.
0	Former WWE wrestler the Big Show is out of the ring and ready for an even tougher challenge: raising three daughters with his wife in Florida.
0	15-year-old scientist Ashley Garcia explores the great unknown of modern teendom after moving across the country to pursue a career in robotics.
0	They’re philosophers, storytellers and pioneers in their fields. Four surgeons reflect on their lives and professions in this inspiring docuseries.
1	As he prepares to close his restaurant, Michelin-starred Chef André Chiang embarks on a personal and emotional journey of reflection.
1	A team of bobbleheads band together to defend their collector’s home when uninvited relatives barge in looking to steal from his prized collection.
1	Between scenes from his concert in São Paulo's Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture.
0	Despite their estranged families, Juman and Hisham fall in love and get married but their different outlooks on life soon threaten their relationship.
0	Hilarious high school teacher Gabriel Iglesias tries to make a difference in the lives of some smart but underperforming students at his alma mater.
1	Join Lucky and her friends on an interactive mission to save Maricela’s beloved mare from greedy horse thieves who've taken her captive with a wild herd.
1	When Santa needs serious help prepping all of his presents, the Super Monsters lend a hand — and some monster magic — to get every gift out on time!
1	A group of dirty Atlanta cops blackmailed by the Russian mob plan a seemingly impossible heist that sets off an explosive chain reaction of violence.
0	Upon losing his memory, a crown prince encounters a commoner’s life and experiences unforgettable love as the husband to Joseon’s oldest bachelorette.
1	An elite assassin wrestling with doubts about her work scrambles to protect herself — and her estranged family — after a hit goes dangerously wrong.
0	Despite his heroics, security guard Richard Jewell becomes a suspect in the FBI investigation of a foiled terrorist attack at the 1996 Olympics.
0	This docuseries follows the 2011 sexual assault case involving French politician Dominique Strauss-Kahn at the height of his career.
0	A tormented student uncovers unsettling secrets at her remote high school as betrayal and a paranormal encounter upend her life.
1	The Mighty Express welcomes a new train and speeds into a snowstorm to deliver Santa’s presents and save Christmas for all the kids in Tracksville.
0	Facing disapproving parents, a knotty love life and her own inner critic, an aspiring comic ditches her cushy but unsatisfying life to pursue stand-up.
0	Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.
1	Christmas gets weird — really weird — after George and Harold go back in time to change up a few of their beloved holiday's traditions.
1	A man foils an attempted murder, then flees the crew of would-be killers along with their intended target as a woman he's just met tries to find him.
0	The Masire brothers rule Johannesburg's criminal underworld, but a supernatural family curse and a tangled web of betrayal threaten to destroy them.
1	A resilient housewife, her husband and their marriage therapist become mired in a toxic love triangle and a plot to obtain an antique manuscript.
1	1930s Hollywood is reevaluated through the eyes of scathing wit and alcoholic screenwriter Herman J. Mankiewicz as he races to finish “Citizen Kane.”
0	Deck the halls with sugar, butter and chocolate as competitors from past seasons bake sweet Yuletide treats for judges Paul Hollywood and Prue Leith.
1	After becoming separated from her family, a young girl finds herself in the care of a heartbroken woman who faces her own struggles.
1	A former actress takes a trip to Japan, where she meets a young man who provides an escape from reality and makes her consider a different way of life.
1	After a serious accident, Lucie tries to rediscover herself as a dancer and meets Vincent, a talented b-boy battling his own insecurities.
1	The Fix-It Force makes a plan to hit every home as fast as they can, delivering Blunderberry Cakes before the town awakes to avoid a holiday disaster.
1	Stuck in a time loop where it's forever Christmas, a family man who hates the holiday starts to learn valuable lessons about what's important in life.
1	When a teenage girl develops romantic feelings for her childhood best friend, she finds herself changing her ways to win him over.
0	Applying the laws of life on Earth to the rest of the galaxy, this series blends science fact and fiction to imagine alien life on other planets.
1	In this English-language special, Icelandic comedian Ari Eldjárn pokes fun at Nordic rivalries, Hollywood's take on Thor, the whims of toddlers and more.
0	When a former shop owner grows bored of retirement, he buys a fish pond and manages the new hijinks in his life with a staff of quirky employees.
1	A gifted young singer becomes an instant sensation on a popular talent show. But her real goal is earning the love of her father, a member of the jury.
1	In this stand-up special, comedian Hazel Brugger offers her breezy takes on unruly geese, chatty gynecologists, German bank loans and more.
1	A terminally ill secret agent accepts a risky mission in exchange for an experimental drug that might save him – if he can survive its side effects.
1	With her father working far away in Australia, a determined Angela makes a plan — and a heartfelt wish — to reunite her family in time for the holidays.
1	A Harvard symbologist races to uncover clues that will help stop an attack on the Vatican by a secret society looking to retaliate for old persecutions.
0	Determined by a dating algorithm, a group of single contestants must identify their perfect matches for a shot at love and a cash prize.
1	After igniting a Twitter war with a well-known culinary critic, a Los Angeles chef packs his knives, heads home to Miami and opens a food truck.
1	Trapped in a loveless marriage, the young wife of Victorian-era art critic John Ruskin finds herself falling for an artist — and looking for a way out.
0	Four friends become guardians of the island Gorm and must harness powers of the elements to stop an evil lord and his army from ruling the kingdom.
0	Ten of the country's most skilled tattoo artists compete for $100,000 and the title of Ink Master in this high-stakes elimination competition.
1	A trio of friends sets out to expose the terrors of a vacant neighborhood house, which appears to have a craving for people — and a life of its own.
1	Tough talk takes a soft turn as Nate, played by comedian Natalie Palamides, explores humor, heartbreak, sexuality and consent — with a live audience.
0	A team of brave underwater explorers known as the Octonauts combs the world's oceans for aquatic creatures in desperate need of assistance.
0	Seven furry, colorful friends who live in the small town of Oddsville like to play, have adventures and get into all sorts of creative mischief.
1	After her family is murdered, a mild-mannered mom remakes herself into a badass vigilante in order to exact violent justice.
1	After traveling to Australia for a job, a sharpshooting cowboy becomes a target himself when he refuses an immoral assignment from a corrupt landowner.
0	Stargate Command roars into action when Jack O'Neill and his crew find a Stargates map that lets them combat alien maneuvers all across the galaxy.
0	Beloved “Bachelor” contestant Ali Fedotowsky embarks on her own search for happily ever after and navigates the thrills and spills of reality TV romance.
1	When the curator of the Louvre is killed, a Harvard professor and a cryptographer must untangle a web of deceit involving works of Leonardo da Vinci.
0	Bound together by a tragic past, a psychic, a priest and a detective join forces to take down a powerful spirit that's driven by bloodthirst.
1	In an LA where puppets and humans coexist, a down-on-his-luck detective teams with his ex-partner to nab a killer targeting the cast of an old TV show.
0	Unwrap the real stories behind these iconic Christmas blockbusters, thanks to insider interviews and behind-the-scenes peeks.
0	Expert artisans restore timeworn family heirlooms with touching sentimental value while also uncovering their uniquely rich histories.
1	A young reporter's investigation into a string of grisly suicides takes a dangerous detour when she follows the clues to a cursed stretch of road.
1	On an emotional journey in Morocco, an entrepreneur pieces together the turbulent life of his estranged mother and meets her adopted daughter.
1	A wrong turn in the woods becomes a fight for her life when a career-seeking college student runs into two outlaw brothers looking to cook up trouble.
1	When a green cat and three stray kittens wind up at Holiday Hill Farm, Spookley the Square Pumpkin and his friends help the felines find their way home.
1	A Secret Service agent is drawn into a terrorist plot when his son's classmate, the daughter of a Supreme Court Justice, is targeted for kidnapping.
0	Noodle shop employees by day and demon hunters by night, the Counters use special abilities to chase down malevolent spirits that prey on humans.
1	When a familiar-looking stranger crashes in without a memory, Cory helps him remember the magic of Christmas to save the holiday for everyone.
1	This documentary spotlights Debbie Allen's career and follows her group of dance students as they prepare for Allen's annual "Hot Chocolate Nutcracker."
1	After a tragic turn of events at the new home he's fixing up, Daniel hears a ghostly plea for help, spurring him to seek out a famous paranormal expert.
0	Cameras follow the banter and bonding between four fun-loving women from Bollywood’s inner circle as they juggle professions, family and friendship.
0	A crash course on the turbulence of being a teen is always on the schedule for the students at Hartley High School in this 1990s series set in Sydney.
0	Down-and-out musician Bastian battles the blues as he returns home for Christmas and encounters a series of not-so-cheery surprises.
0	It's everything you love about "Sugar Rush" – with a holly jolly holiday twist – in this Christmas-themed spin on competitive baking.
1	To rescue his daughter, an unstable Special Forces veteran unleashes his inner beast as he pursues her kidnappers — and soon becomes a suspect himself.
1	Connected by phone in the same home but 20 years apart, a serial killer puts another woman’s past — and life — on the line to change her own fate.
1	The owner of a struggling carnival starts putting on small-time shows to save his wonderland as an old friend asks for help with a magical mission.
1	With his signature call to "Git-R-Done," Larry muses on swampy weather, late-night shopping at Walmart and other raunchy tales of life in rural America.
1	After his life is saved by a rogue Iraqi squadron, a young police officer joins them in their fight against ISIS in a decimated Mosul.
1	A pair of former batchmates cross paths 30 years later when they wind up as new neighbors, and their reconnection soon blossoms into something more.
1	Five, battle-worn Allied soldiers guarding a chateau previously occupied by Nazis start experiencing unexplained and terrifying supernatural horrors.
0	Supposedly Japan's greatest swindler, Makoto Edamura gets more than he bargained for when he tries to con Laurent Thierry, a real world-class crook.
1	In his hometown of Toronto, Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans.
1	Unhappy over her mom’s new relationship, a now-teenage Kate runs away and lands at the North Pole, where a naughty elf is plotting to cancel Christmas.
1	As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.
1	As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.
0	Four female friends in the fast-paced city of Lagos, Nigeria endure public and private pressures to walk down the aisle by the age of 30.
1	Snowfall marks the start of Odinyule — the Viking holiday of giving! But crazy weather might cancel the tradition unless the Rescue Riders can swoop in.
1	An urgent phone call pulls a Yale Law student back to his Ohio hometown, where he reflects on three generations of family history and his own future.
1	Battling terminal cancer, a woman writes a one of a kind notebook about life, death and love for her son to remember her by. Based on a true story.
0	As the owner of a group of international schools, a man gets caught in a series of scams as his wife, a principal, rules his life with an iron fist.
1	When a billionaire hires a team of mercenaries for protection, they soon realize world-changing technology and his daughter’s life are also at stake.
1	Over the course of a world tour, this unguarded documentary follows Shawn Mendes as he opens up about his stardom, relationships and musical future.
0	Two gutsy food delivery workers strive to overcome their socioeconomic disadvantages to achieve big goals – and bump into love along the way.
1	After a duo of slackers dress up as policemen for a costume party, they decide to prolong their disguise — not knowing that it will lead them to danger.
1	Seasonal cheer comes to a screeching halt when a cold-hearted woman tries to sell her hometown's land. Can music, magic and memories change her mind?
1	Killer-for-hire Machete cuts a deal with the U.S. president to stop a nuclear missile attack but discovers a much larger conspiracy.
1	When their prison bus crashes in a forest on a rainy night, a group of criminals finds themselves battling wild animals and a mysterious killer.
1	A young elf mistakes a tiny alien for a Christmas gift, not knowing her new plaything has plans to destroy Earth's gravity — and steal all the presents.
0	Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation.
0	At a hospital in Lagos, a doctor yearning for more field experience meets patients with various ailments that test his spiritual and medical beliefs.
1	Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.
0	After a disastrous set-up by their families, two teens strike up a tentative friendship at their summer program — but deeper feelings aren’t far behind.
1	A tech entrepreneur's Christmas shopping app is a smashing success, but he starts to realize his invention might be ruining the holiday spirit.
0	In this faith-based docuseries, Bishop Ezekiel Williams builds an inspiring, nontraditional gospel choir with the help of superstar nephew Pharrell.
1	This docudrama based on the same-titled book tracks the aftermath of a 1993 bombing in Bombay through the eyes of a journalist covering the story.
1	Irked by her bodyguard, an heiress invents a secret admirer to throw him off his duties, but the plan may backfire when she falls for him.
1	Childhood friends Abhay and Aaliya experience plenty of obstacles in their paths as they find their way in the world and back to each other.
1	In 1895 Mumbai, spirited Indian lad Shiv Talpade defies British rule and sparse funding – and physics – to build the world's first airplane.
1	Years after leaving his bride-to-be at the altar, a man crosses paths with his ex and tries to make up for the past, only to find he's been forgotten.
1	A corrupt cop and a serial killer obsessed with a psychopath from the '60s get caught up in a ruthless cat-and-mouse game in this Indian thriller.
1	A police inspector kills himself after a powerful gangster frames him for corruption – but soon the thug faces the full force of cop Bajirao Singham.
1	Still desperate to find his granddaughter nearly a decade after her kidnapping, a devoted grandfather chases a dangerous new lead.
1	When Margaret's Christmas coronation complicates her love life, her double Stacy steps in to save the day. But will a third look-alike ruin their plan?
1	As they near their 25th wedding anniversary, Rick and Cristy try to conceal their crumbling marriage while their family prepares for a big celebration.
1	On leave in his drought-ridden village to find his daughter a husband, a father becomes mired in the bribery-laced bureaucracy of his local government.
0	Interior designer Benjamin “Mr. Christmas” Bradley works with a trusty team of "elves” to help families transform their homes for the holidays.
1	A sensitive Ainu teen searches for a spiritual connection with his recently deceased dad while navigating his indigenous identity in a changing world.
1	Kevin Hart serves up laughs and brick oven pizza from the comfort of his home, and dishes on male group chats, sex after 40 and life with COVID-19.
0	The Boss Baby brings his big brother Tim to the office to teach him the art of business in this animated series sprung from the hit film.
0	Explore an array of unique competitions, from the quirky to the bizarre, and meet their passionate communities in this docuseries.
1	A young couple's interracial marriage in 1958 sparks a case that leads to the Supreme Court. Based on the true story of Richard and Mildred Loving.
1	Powered by activists and leaders, this documentary follows the rise of the Black Lives Matter movement following the 2014 killing of Michael Brown.
1	When an unfulfilled country music star hides out in his hometown, he meets a budding interior designer who finds her way into his heart.
0	Supermodel Tyra Banks created and executive-produced this reality series that chronicles the transformation of young women into potential supermodels.
0	After training with legendary Valt Aoi, Dante and his trusty Ace Dragon lead the next generation of Bladers to battle in Japan — Beyblade's birthplace.
1	Inventor Flint Lockwood battles mutant food beasts created by his notorious machine, including shrimpanzees, tacodiles and jellyfish sandwiches.
1	An ambitious entertainment lawyer tries to sign a singing sensation in his sister's small town, but a local soon captures his attention — and heart.
0	After uncovering a magical locket that allows her to shrink in size, Polly and her friends set out on big adventures with petite power.
0	In this long-running reality competition series, players battle the elements and each other as they vie for $1 million and the title of Sole Survivor.
0	This drama follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the 20th century.
1	Two war buddies fall for two sisters and follow the girls to a resort owned by their former commanding officer, who is in danger of losing the place.
1	An unlucky woman finds a solution for her hateful ex, a trying job hunt and a stalker through a charming P.I. – only to endure a new set of problems.
0	This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil.
1	After a foreboding dream about aliens comes true, a fun-loving trio must prevent human intelligence from being stolen from planet Earth.
1	Decades after his trusted apprentice betrayed him, a once-joyful toymaker finds new hope when his kind and curious granddaughter comes into his life.
1	As urbanization expands throughout society, this documentary discusses the value of finding ways for children to forge real connections with nature.
1	A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.
